date,title,description,source,url,content
2025-02-06T08:00:00Z,These People Turned AirPods Into Hearing Aids. Here Are the Pros and Cons.,These People Turned AirPods Into Hearing Aids. Here Are the Pros and Cons.,DowJones,https://finnhub.io/api/news?id=323390d50fbf6a36273323a9113ee2e43705c0d57576b4b2552ad30a260946da,These People Turned AirPods Into Hearing Aids. Here Are the Pros and Cons.
2025-02-06T07:30:00Z,3 Wildly Popular Dividend Stocks I Won't Be Buying,"I focus on finding great stocks rather than avoiding bad ones. Check out the analysis of AAPL, FDX, and SBUX stocks and why I would avoid these.",SeekingAlpha,https://finnhub.io/api/news?id=f7dd2ed6ffa2e02628ec0bc5fbac45ee1091b287d11c6b8fe2af5ae7f6c8bbbc,"I focus on finding great stocks rather than avoiding bad ones. Check out the analysis of AAPL, FDX, and SBUX stocks and why I would avoid these."
2025-02-06T06:42:00Z,"Stock Markets Are Punishing Tech Earnings, DeepSeek AI Isn’t the Only Problem. And 5 Other Things to Know Today.","Stock Markets Are Punishing Tech Earnings, DeepSeek AI Isn’t the Only Problem. And 5 Other Things to Know Today.",MarketWatch,https://finnhub.io/api/news?id=71445a07e5abec9340b547850e93495d2466c8776ed528d271f16b3553fd0dd7,"Stock Markets Are Punishing Tech Earnings, DeepSeek AI Isn’t the Only Problem. And 5 Other Things to Know Today."
2025-02-06T06:03:00Z,Qualcomm Earnings Beat Estimates. Why the Stock Is Falling.,Qualcomm Earnings Beat Estimates. Why the Stock Is Falling.,MarketWatch,https://finnhub.io/api/news?id=30876141eade94c20c2a2caab950c56c68f866e0ee7ea5d935371fe9313b6bef,Qualcomm Earnings Beat Estimates. Why the Stock Is Falling.
2025-02-06T04:57:35Z,"SPHQ: Strong On Quality, Slightly Weaker On Growth",Invesco S&P 500 Quality ETF underperformed in 2022. Read why SPHQ stockâs higher costs and tech limitations make it less attractive compared to broader funds.,SeekingAlpha,https://finnhub.io/api/news?id=9a0a4d951cd793f4d779fe79652462afbe80fd0fcc00e4d1792dd58f1bb21e35,Invesco S&P 500 Quality ETF underperformed in 2022. Read why SPHQ stockâs higher costs and tech limitations make it less attractive compared to broader funds.
2025-02-07T19:52:00Z,The Magnificent 7 Stocks Are the New Staples. Is It Time to Worry?,The Magnificent 7 Stocks Are the New Staples. Is It Time to Worry?,MarketWatch,https://finnhub.io/api/news?id=d66248f09e0c73aeefa6304bf91eeec5fdd43ec75db74787c9b406c91d20bf46,The Magnificent 7 Stocks Are the New Staples. Is It Time to Worry?
2025-02-07T18:40:00Z,Q4 '24 S&P 500 Earnings Strong (Except Tech); Now Seeing Negative Revisions To 2025 Estimates,"The forward 4-quarter S&P 500 EPS estimate fell to $271.24 this week, after last weekâs $273.33 and the prior weekâs $273.17.",SeekingAlpha,https://finnhub.io/api/news?id=ae9f9b99c3c6a599e9e3c0718c7d606e96c40221bffffbe49227513d32636848,"The forward 4-quarter S&P 500 EPS estimate fell to $271.24 this week, after last weekâs $273.33 and the prior weekâs $273.17."
2025-02-07T15:55:00Z,Software Stocks Are Surging. Why the Gains Should Keep Coming.,Software Stocks Are Surging. Why the Gains Should Keep Coming.,MarketWatch,https://finnhub.io/api/news?id=68b66880b4429ad6915eea1ad34e74ce3cddfba6d37092beaae0675806595452,Software Stocks Are Surging. Why the Gains Should Keep Coming.
2025-02-07T15:40:00Z,"Palantir Stock’s Great Week, and a MicroStrategy Security to Buy Now","Palantir Stock’s Great Week, and a MicroStrategy Security to Buy Now",MarketWatch,https://finnhub.io/api/news?id=7360750f874516240812e5c8074748060da9871f02178f2711ca192f30425f17,"Palantir Stock’s Great Week, and a MicroStrategy Security to Buy Now"
2025-02-07T15:38:11Z,Apple Stock Today: This Double Long Butterfly Setup Might Collect An $863 Profit,Apple Stock Today: This Double Long Butterfly Setup Might Collect An $863 Profit,DowJones,https://finnhub.io/api/news?id=15e78f30357c42227e0b61c0b555c7cfb395368c93aeb82ae621f63dad157a96,Apple Stock Today: This Double Long Butterfly Setup Might Collect An $863 Profit
2025-02-07T15:24:59Z,"Our Real-Life Market-Beating U.S. Stock Portfolio, Ten Years After","Discover the successful decade-long journey of a stock portfolio focusing on dividend growth companies, outperforming the S&P 500. Find out the lessons I've learned.",SeekingAlpha,https://finnhub.io/api/news?id=69f2a2e36c559dc8a5ba8421ea4d629cea0d563ff75586bece98c0c1b4299a32,"Discover the successful decade-long journey of a stock portfolio focusing on dividend growth companies, outperforming the S&P 500. Find out the lessons I've learned."
2025-02-07T14:14:00Z,Do you have too much of your money invested in the stock market?,Do you have too much of your money invested in the stock market?,MarketWatch,https://finnhub.io/api/news?id=ffb0c7c72a80373e8b22443deee2ef222f8c2755ac0bc51e0157eb92a9c8a433,Do you have too much of your money invested in the stock market?
2025-02-07T13:52:03Z,"Big Tech stocks drop sharply, weighing on S&P 500’s attempt at weekly gain","Big Tech stocks drop sharply, weighing on S&P 500’s attempt at weekly gain",MarketWatch,https://finnhub.io/api/news?id=a54a9d45e985badd3d293ff5006d137092cff567dad1d1f9c300e742a8322434,"Big Tech stocks drop sharply, weighing on S&P 500’s attempt at weekly gain"
2025-02-07T12:30:00Z,The Mag 7’s Strength Just Became a Weakness,The Mag 7’s Strength Just Became a Weakness,MarketWatch,https://finnhub.io/api/news?id=ab1db9a348727135e4c6fcb7bcf5df3644d05333b6cfed28156d49e31adc5af9,The Mag 7’s Strength Just Became a Weakness
2025-02-07T12:05:00Z,"Dow drops 350 points on losses for shares of Amazon.com Inc., Nike","Dow drops 350 points on losses for shares of Amazon.com Inc., Nike",MarketWatch,https://finnhub.io/api/news?id=19ca29c99c57e9f34acf3302c9364cdee25b1708f6680b91e18d024f14725715,"Dow drops 350 points on losses for shares of Amazon.com Inc., Nike"
2025-02-07T11:22:00Z,"The Good—and Bad—in Apple, Amazon, and Other Big Tech Earnings","The Good—and Bad—in Apple, Amazon, and Other Big Tech Earnings",MarketWatch,https://finnhub.io/api/news?id=81399965e6565e282236a7c432e44e9da66b9c4e2102a52692212d3c0966c1f1,"The Good—and Bad—in Apple, Amazon, and Other Big Tech Earnings"
2025-02-07T10:53:00Z,"Amazon.com Inc., Nike share losses contribute to Dow's 229-point drop","Amazon.com Inc., Nike share losses contribute to Dow's 229-point drop",MarketWatch,https://finnhub.io/api/news?id=32222ba22cd2db5828994bc3b585c2d7a2be378cc045c764d0c619d6422cb3a7,"Amazon.com Inc., Nike share losses contribute to Dow's 229-point drop"
2025-02-07T10:02:55Z,"Model Portfolio For Capital Appreciation, February '25","Discover top stock picks for capital appreciation and outperformance, with a focus on profits, dividends, and long-term viability.",SeekingAlpha,https://finnhub.io/api/news?id=e135a0ee0172c44c68bc6586b70b7101a1cab9922cf605755ca239236c0a923e,"Discover top stock picks for capital appreciation and outperformance, with a focus on profits, dividends, and long-term viability."
2025-02-07T07:00:31Z,Stock Market Investors Hope January's Gains Herald A Profitable 2025,Stock Market Investors Hope January's Gains Herald A Profitable 2025,DowJones,https://finnhub.io/api/news?id=66579109e47e25ec9465d43eb3dec135cc9672c3a2b14fa753eb456f1226838a,Stock Market Investors Hope January's Gains Herald A Profitable 2025
2025-02-07T02:30:00Z,Why T-Mobile Stock Is Trouncing Telecom—and Big Tech,Why T-Mobile Stock Is Trouncing Telecom—and Big Tech,MarketWatch,https://finnhub.io/api/news?id=91577440286f7fe105e94c92cfd68f1d002786faef8c5760931bfb0081bb64c6,Why T-Mobile Stock Is Trouncing Telecom—and Big Tech
2025-02-10T17:37:00Z,3 Reasons It’s Time to Sell Some Magnificent 7 Stock,3 Reasons It’s Time to Sell Some Magnificent 7 Stock,MarketWatch,https://finnhub.io/api/news?id=04679307bab8496227ad9e378ab28d3f165063c6b0a8591916613eedf5240d10,3 Reasons It’s Time to Sell Some Magnificent 7 Stock
2025-02-10T17:07:00Z,U.K. Kicks Apple’s Door Open for China,U.K. Kicks Apple’s Door Open for China,DowJones,https://finnhub.io/api/news?id=fca0daa94c47f33e37660235e51cf9f7bb279dad9cd401a01f759b9d4a5baf3a,U.K. Kicks Apple’s Door Open for China
2025-02-10T15:34:00Z,Did Berkshire Sell More Apple or Bank of America Stock? We Should Know on Friday.,Did Berkshire Sell More Apple or Bank of America Stock? We Should Know on Friday.,MarketWatch,https://finnhub.io/api/news?id=20456b4366f13d0d72b2dba652aea13c9b26aad8f4a40906f082ae7f6a41ac31,Did Berkshire Sell More Apple or Bank of America Stock? We Should Know on Friday.
2025-02-10T14:18:00Z,The Mag 7 Rules No More. Why It’s Time to Sell Some Stock.,The Mag 7 Rules No More. Why It’s Time to Sell Some Stock.,MarketWatch,https://finnhub.io/api/news?id=b954dceacd71f19dbf32da30b533aecfada6abedb4061a15d4fb856da5e305f4,The Mag 7 Rules No More. Why It’s Time to Sell Some Stock.
2025-02-10T14:05:00Z,Baron Technology Fund Q4 2024 Shareholder Letter,"During Q4, Baron Technology Fund rose 15.85%, outperforming MSCI ACWI Information Technology Index, which increased 4.28%, and broader S&P 500 Index, which rose 2.41%.",SeekingAlpha,https://finnhub.io/api/news?id=2bb6d260bd4ef95101b11f21c305361f3d36d5a43c453b2bd0bd933972e10bf7,"During Q4, Baron Technology Fund rose 15.85%, outperforming MSCI ACWI Information Technology Index, which increased 4.28%, and broader S&P 500 Index, which rose 2.41%."
2025-02-10T14:00:00Z,"Strategically Building A $50,000 Dividend Portfolio: BlackRock As Your Core Holding","BlackRock has financial robustness and attractive valuation. Check out the $50,000 dividend portfolio with BLK stock as the largest portfolio position.",SeekingAlpha,https://finnhub.io/api/news?id=5b40641bb029a201564e05ba3a93a35a33b922571a1841b906e360e7873a807a,"BlackRock has financial robustness and attractive valuation. Check out the $50,000 dividend portfolio with BLK stock as the largest portfolio position."
2025-02-10T12:13:00Z,Why Apple may get the ‘last laugh’ in AI as rivals double down on spending craze,Why Apple may get the ‘last laugh’ in AI as rivals double down on spending craze,MarketWatch,https://finnhub.io/api/news?id=5be1e9ae8efcff3abe0d3745ebc6fb14a8f99d1733de11461f685837adb3dd0e,Why Apple may get the ‘last laugh’ in AI as rivals double down on spending craze
2025-02-10T10:58:15Z,Top 50 High-Quality Dividend Stocks For February 2025,Discover 9 top dividend stocks with 10%+ 5-year return potential based on my valuations and in-depth analysis. Click here.,SeekingAlpha,https://finnhub.io/api/news?id=1bce062c7a6827400403ea3d4ea918c03633a1bf87252c135b885948ba7bedef,Discover 9 top dividend stocks with 10%+ 5-year return potential based on my valuations and in-depth analysis. Click here.
2025-02-10T10:38:23Z,Revisiting ResMed In 2025: Strong Q2 Financial Results And The Growing Demand For Sleep Apnea Solutions,ResMedâs strong demand for AirSense 11 boosts its earnings outlook. Learn why RMD stock is undervalued with growth opportunities in the sleep apnea market.,SeekingAlpha,https://finnhub.io/api/news?id=11c83c9f5458158bf664b782b2faba6a15923e13b6ae21c0cb89c93f96e82c99,ResMedâs strong demand for AirSense 11 boosts its earnings outlook. Learn why RMD stock is undervalued with growth opportunities in the sleep apnea market.
2025-02-10T10:00:00Z,Tracking Ken Fisher's Fisher Asset Management Portfolio - Q4 2024 Update,"Kenneth Fisher's 13F portfolio grows to $251B in Q4 2024, with top holdings in Apple, Nvidia, Microsoft, Amazon, and Alphabet. Read more here.",SeekingAlpha,https://finnhub.io/api/news?id=e4d23ec949f3771051bde9a303c39426a9438dd01b378e8441247d278cb0b9d8,"Kenneth Fisher's 13F portfolio grows to $251B in Q4 2024, with top holdings in Apple, Nvidia, Microsoft, Amazon, and Alphabet. Read more here."
2025-02-10T05:47:00Z,Fidelity Balanced Fund Q4 2024 Review,"For the fourth quarter of 2024, the fund's Retail Class shares gained 0.59%, topping the 0.21% advance of the Fidelity Balanced Hybrid Composite Index.",SeekingAlpha,https://finnhub.io/api/news?id=7c34e5ec1886892b43a7d8b9af347c4f7ece1218b33a8431c1e9ba0b668ed284,"For the fourth quarter of 2024, the fund's Retail Class shares gained 0.59%, topping the 0.21% advance of the Fidelity Balanced Hybrid Composite Index."
2025-02-10T04:07:44Z,PTF: High-Growth Momentum ETF With Elevated Risk And Valuation Concerns,PTF invests in technology stocks with strong momentum and has outperformed QQQ. Read why I am neutral on the fund.,SeekingAlpha,https://finnhub.io/api/news?id=4ed5e0ce32b9308f4d81518c75fc1cacacc02936e6abcabb8114ea0c60c4899f,PTF invests in technology stocks with strong momentum and has outperformed QQQ. Read why I am neutral on the fund.
2025-02-10T03:00:00Z,Apple: Forget Q1 Results - Here's What Really Matters,"Apple's product roadmap includes exciting developments like the new iPhone SE 4, a potential flip phone, and an advanced wearable. Read why AAPL stock is a Buy.",SeekingAlpha,https://finnhub.io/api/news?id=4cf9afb5ed2792465cbaaa597a8e6ee12beb628b49de5f00f815ca18d324be48,"Apple's product roadmap includes exciting developments like the new iPhone SE 4, a potential flip phone, and an advanced wearable. Read why AAPL stock is a Buy."
2025-02-11T23:39:00Z,Invesco Main Street Fund Q4 2024 Commentary,Underperformance mainly resulted from stock selection in health care and communication services. Consumer discretionary led all sectors. Read more here.,SeekingAlpha,https://finnhub.io/api/news?id=539feccbedce2272a531b641e3d64d6943a3c82bbf24b8cce4560a153c0a5b0f,Underperformance mainly resulted from stock selection in health care and communication services. Consumer discretionary led all sectors. Read more here.
2025-02-11T23:28:59Z,JQUA: A High-Quality ETF Poised For Long-Term Outperformance,"JQUA's methodology focuses on profitability, earnings quality, and financial risk. Read what makes JQUA ETF a strong candidate for long-term capital returns.",SeekingAlpha,https://finnhub.io/api/news?id=1f01d3d4d714f57b2bb32a69fde7520e9769325df236fed0a0a328be0cc2e946,"JQUA's methodology focuses on profitability, earnings quality, and financial risk. Read what makes JQUA ETF a strong candidate for long-term capital returns."
2025-02-11T22:25:52Z,Apple AI: iPhone SE targeting 'distinct' consumer group,"Apple (AAPL) is expected to unveil a new iPhone SE sometime this week, which could play a crucial role in the company’s smartphone business. The iPhone developer is reportedly partnering with Alibaba (BABA) to further expands its artificial intelligence (AI) strategy, according to a report by The Information. TECHnalysis Research president Bob O'Donnell discusses on Asking for a Trend how the iPhone SE, with its smaller form factor and lower price, appeals to customers who prefer compact devices. ""The [iPhone] SE has never been a huge part of the iPhone market in terms of a percentage, but there is a very distinct group of people who just don't really like huge phones. And, the SE has served that market,"" O'Donnell says. While the SE may not drive massive sales, it serves a niche market, particularly in emerging regions where its affordability is key. O'Donnell comments on Apple's new AI partnership with Alibaba as the tech giant seeks to further penetrate China's consumer tech market: ""This is something that we knew had to be coming, not necessarily with Alibaba. But in order for Apple to bring Apple intelligence to China they were going to have to find a Chinese partner, and it's well known that Chinese consumers are very interested in AI capabilities."" To watch more expert insights and analysis on the latest market action, check out more Asking for a Trend here. This post was written by Josh Lynch",Yahoo,https://finnhub.io/api/news?id=8b5327261eece2bdb55503fddbd6e98181ab44270b4817e124ef23506ac72645,"Apple (AAPL) is expected to unveil a new iPhone SE sometime this week, which could play a crucial role in the company’s smartphone business. The iPhone developer is reportedly partnering with Alibaba (BABA) to further expands its artificial intelligence (AI) strategy, according to a report by The Information. TECHnalysis Research president Bob O'Donnell discusses on Asking for a Trend how the iPhone SE, with its smaller form factor and lower price, appeals to customers who prefer compact devices. ""The [iPhone] SE has never been a huge part of the iPhone market in terms of a percentage, but there is a very distinct group of people who just don't really like huge phones. And, the SE has served that market,"" O'Donnell says. While the SE may not drive massive sales, it serves a niche market, particularly in emerging regions where its affordability is key. O'Donnell comments on Apple's new AI partnership with Alibaba as the tech giant seeks to further penetrate China's consumer tech market: ""This is something that we knew had to be coming, not necessarily with Alibaba. But in order for Apple to bring Apple intelligence to China they were going to have to find a Chinese partner, and it's well known that Chinese consumers are very interested in AI capabilities."" To watch more expert insights and analysis on the latest market action, check out more Asking for a Trend here. This post was written by Josh Lynch"
2025-02-11T21:45:19Z,Apple's Big China Comeback: The AI Deal That Could Change Everything,"After months of uncertainty, Apple teams up with Alibaba to take on Huawei in China's AI battleground.",Yahoo,https://finnhub.io/api/news?id=82540550c0d31532c4ed2a57afc1ebc57fe8bb5008262ab2d2f3d766e1438fd7,"After months of uncertainty, Apple teams up with Alibaba to take on Huawei in China's AI battleground."
2025-02-11T21:26:11Z,Will Apple's AI Partnership With Alibaba Solve Its China Problem? Here's What Analysts Think,Apple is reportedly partnering with Chinese e-commerce giant Alibaba to roll out Apple Intelligence features for iPhones in China.,Yahoo,https://finnhub.io/api/news?id=9bb12e6e1eef9b0269b77bcd67301285a100d4ce1fde80be92797b0b5d1e3398,Apple is reportedly partnering with Chinese e-commerce giant Alibaba to roll out Apple Intelligence features for iPhones in China.
2025-02-11T21:16:53Z,Apple Reportedly Picks Alibaba As China AI Partner,Apple stock rose Tuesday on a news report that the iPhone maker has partnered with Alibaba to bring AI services to China.,Yahoo,https://finnhub.io/api/news?id=0251f5a46ca053700b812db7df07ba44d559c5d7c7aecfcb04908810c84588b0,Apple stock rose Tuesday on a news report that the iPhone maker has partnered with Alibaba to bring AI services to China.
2025-02-11T20:34:36Z,"Can Disney (DIS) Stock Regain its Magic, or is it a Sinking Ship?","Walt Disney’s (DIS) recent earnings gave us a good look at a company navigating intense industry shifts, and unfortunately, things aren’t going smoothly. The entertainment powerhouse peaked between 2012 and 2019, buoyed by the success of its Marvel, Star Wars, and Pixar films, including the launch of Disney+ in 2019. In 2025, Disney’s fortunes have changed despite a brief gurgle of outperformance following the COVID-19 pandemic a few years back. In Q4 results published on February 5, while total",Yahoo,https://finnhub.io/api/news?id=a2b7f13ae7e999ba7960d6b88abf1154a5f0e22d2ee3338f1118f070022461d1,"Walt Disney’s (DIS) recent earnings gave us a good look at a company navigating intense industry shifts, and unfortunately, things aren’t going smoothly. The entertainment powerhouse peaked between 2012 and 2019, buoyed by the success of its Marvel, Star Wars, and Pixar films, including the launch of Disney+ in 2019. In 2025, Disney’s fortunes have changed despite a brief gurgle of outperformance following the COVID-19 pandemic a few years back. In Q4 results published on February 5, while total"
2025-02-11T20:00:16Z,3 new reasons to be concerned about Magnificent 7 stocks,The Magnificent 7 trade is under pressure. What's your next move?,Yahoo,https://finnhub.io/api/news?id=dbc2f713c6d5307cd234acf67228e513d8dc7d0805f3073cf7e14ad9690df1e6,The Magnificent 7 trade is under pressure. What's your next move?
2025-02-11T19:35:32Z,"Apple (AAPL) to Launch AI-Powered iPhone SE 4, Morgan Stanley Predicts 15M Shipments","Apple prepares to unveil its most affordable AI-powered iPhone, with Morgan Stanley projecting 15M units shipped in 2025",Yahoo,https://finnhub.io/api/news?id=b0816c43bcbf999392ee8648e04f954e9c45454c67a5c3e1ad4b387b4e4347ca,"Apple prepares to unveil its most affordable AI-powered iPhone, with Morgan Stanley projecting 15M units shipped in 2025"
2025-02-11T19:14:16Z,Jim Cramer Says China Was Considering An Investigation Against Apple Inc (AAPL)’s App Store Platform,"We recently published an article titled Jim Cramer Discusses These 10 Stocks & An Outfit Better Than DeepSeek. In this article, we are going to take a look at where Apple Inc (NASDAQ:AAPL) stands against the other stocks. In his recent appearance on CNBC’s Squawk on the Street, Jim Cramer spent nearly all of the show […]",Yahoo,https://finnhub.io/api/news?id=7d1a7ca7512e34a6574f6dd13d67b7d54084227d27e3c25e6a1842da8528e82b,"We recently published an article titled Jim Cramer Discusses These 10 Stocks & An Outfit Better Than DeepSeek. In this article, we are going to take a look at where Apple Inc (NASDAQ:AAPL) stands against the other stocks. In his recent appearance on CNBC’s Squawk on the Street, Jim Cramer spent nearly all of the show […]"
2025-02-11T18:14:58Z,"Intel, Apple, Alibaba, Phillips 66: Market Minute","Yahoo Finance anchor Julie Hyman outlines the top stories on Wall Street on today's Market Minute. Intel (INTC) shares gained after US Vice President JD Vance highlighted the importance of US-based chipmakers. Apple (AAPL) is reportedly partnering with Alibaba (BABA) to roll out artificial intelligence (AI) features for users in China, according to reporting from the Information. Phillips 66 (PSX) stock gains after activist investor Elliott Investment Management revealed a $2.5 billion stake in the company. Stay up to date on the latest market action, minute-by-minute, with Yahoo Finance's Market Minute. This post was written by Naomi Buchanan.",Yahoo,https://finnhub.io/api/news?id=03100fddf8aba1f3196408d9b03f7a641cb5355a352c8636e2b3065fb02e5d13,"Yahoo Finance anchor Julie Hyman outlines the top stories on Wall Street on today's Market Minute. Intel (INTC) shares gained after US Vice President JD Vance highlighted the importance of US-based chipmakers. Apple (AAPL) is reportedly partnering with Alibaba (BABA) to roll out artificial intelligence (AI) features for users in China, according to reporting from the Information. Phillips 66 (PSX) stock gains after activist investor Elliott Investment Management revealed a $2.5 billion stake in the company. Stay up to date on the latest market action, minute-by-minute, with Yahoo Finance's Market Minute. This post was written by Naomi Buchanan."
2025-02-11T17:43:07Z,AI chatbots ‘unable to accurately summarise news’,A study by the BBC found that four major chatbots – including ChatGPT and Google’s Gemini – struggled to accurately summarise news stories.,Yahoo,https://finnhub.io/api/news?id=9a9a4327e840fb79487c7575d420eaa892bc0b7d6babb2b4cba96155659ced7b,A study by the BBC found that four major chatbots – including ChatGPT and Google’s Gemini – struggled to accurately summarise news stories.
2025-02-11T17:15:10Z,Why AAPL Is Advancing Today,"Apple (AAPL) is climbing 3% after a report stated that the tech giant was partnering with Chinese e-commerce juggernaut Alibaba (BABA) on an AI project. The Possible Deal Between AAPL and BABA AAPL and BABA are collaborating to provide new AI features to Apple’s iPhones in China, The Information reported. The enhancements are currently being […]",Yahoo,https://finnhub.io/api/news?id=62d58083cdcc7665614fd017434dd89f18d92bb3a1746cd557f46e9042f2afa0,"Apple (AAPL) is climbing 3% after a report stated that the tech giant was partnering with Chinese e-commerce juggernaut Alibaba (BABA) on an AI project. The Possible Deal Between AAPL and BABA AAPL and BABA are collaborating to provide new AI features to Apple’s iPhones in China, The Information reported. The enhancements are currently being […]"
2025-02-11T17:06:57Z,"Massive Crypto Heist Warning: Malware Sneaks Into Apple & Google Stores, Steals Wallets ...","Kaspersky uncovers SparkCat, a Trojan using AI to steal crypto recovery phrases--over 242,000 downloads before Apple & Google reacted.",Yahoo,https://finnhub.io/api/news?id=281a3b03d8991228d3fa72dc3cbbb60cca3b139188ee941b99c170a92bf704c7,"Kaspersky uncovers SparkCat, a Trojan using AI to steal crypto recovery phrases--over 242,000 downloads before Apple & Google reacted."
2025-02-11T17:03:15Z,Morgan Stanley Projects 15M iPhone SE 4 Shipments in 2025 Amid AI Push,"Apple is expected to launch the iPhone SE 4 as early as today, featuring AI capabilities and Face ID.",Yahoo,https://finnhub.io/api/news?id=3b3e1638845fd8ff749006805a543094cffe991762a6e4d4bd84bc67c6e79f23,"Apple is expected to launch the iPhone SE 4 as early as today, featuring AI capabilities and Face ID."
2025-02-11T16:44:31Z,Why Apple (AAPL) Stock Is Trading Up Today,"Shares of iPhone and iPad maker Apple (NASDAQ:AAPL) jumped 2.8% in the morning session after Reuters reported that the company is teaming up with Alibaba to launch artificial intelligence features for iPhone users in China. The update could provide much-needed clarity on the company's timeline for rolling out AI features, given worries about growing competition.",Yahoo,https://finnhub.io/api/news?id=bd106534dc3126ef29a7f97d51dcabeca9e7afec643644fcac7f4c1987cc9d0f,"Shares of iPhone and iPad maker Apple (NASDAQ:AAPL) jumped 2.8% in the morning session after Reuters reported that the company is teaming up with Alibaba to launch artificial intelligence features for iPhone users in China. The update could provide much-needed clarity on the company's timeline for rolling out AI features, given worries about growing competition."
2025-02-11T16:24:00Z,India’s Modi Wants to Head Off Trump Tariffs. How He Will Do It.,India’s Modi Wants to Head Off Trump Tariffs. How He Will Do It.,MarketWatch,https://finnhub.io/api/news?id=d046da00571d2070871c4a6619a89df46702f407fa716e56ce03e810aa3a9811,India’s Modi Wants to Head Off Trump Tariffs. How He Will Do It.
2025-02-11T15:41:17Z,Wall Street Lunch: Apple To Bring AI To IPhones In China,Apple (AAPL) is working with Alibaba (BABA) to bring artificial intelligence features to iPhones in China.,SeekingAlpha,https://finnhub.io/api/news?id=6aa8701b44746a155ec74cc630c08ad1c01196cfa9cbbc39e99c2603526a6066,Apple (AAPL) is working with Alibaba (BABA) to bring artificial intelligence features to iPhones in China.
2025-02-11T14:40:00Z,"Coca-Cola, Apple share gains contribute to Dow's 114-point jump","Coca-Cola, Apple share gains contribute to Dow's 114-point jump",MarketWatch,https://finnhub.io/api/news?id=ea9ef59a77609600d087b67936cf2d89e26085efb9468e3afbf8301bcbeb3a27,"Coca-Cola, Apple share gains contribute to Dow's 114-point jump"
2025-02-11T13:35:11Z,"Coke's stock is the biggest Dow gainer, but it's not providing much of a lift","Coke's stock is the biggest Dow gainer, but it's not providing much of a lift",MarketWatch,https://finnhub.io/api/news?id=3f3746c74450e3c7cfbd07b55fdd5a467f9ca839f790f12271d98890b259898e,"Coke's stock is the biggest Dow gainer, but it's not providing much of a lift"
2025-02-11T10:54:20Z,Stock Market Today: Dow Jones Dips As Powell Says This; Warren Buffett Stock Pops (Live Coverage),Stock Market Today: Dow Jones Dips As Powell Says This; Warren Buffett Stock Pops (Live Coverage),DowJones,https://finnhub.io/api/news?id=07f632d0067f7848a3fd0bd6267a53ff69c9cf448ecaecc4e736ccbaa9088d4e,Stock Market Today: Dow Jones Dips As Powell Says This; Warren Buffett Stock Pops (Live Coverage)
2025-02-11T09:21:00Z,Spotify Stock Has Surged. How Much Its Founders Made Selling Shares.,Spotify Stock Has Surged. How Much Its Founders Made Selling Shares.,MarketWatch,https://finnhub.io/api/news?id=8708060fd9ad959b6e8930f777493a01780c0d2f2c18f2501a2c4ad2175227d0,Spotify Stock Has Surged. How Much Its Founders Made Selling Shares.
2025-02-11T07:21:00Z,Meta Stock Has Soared During Trump Presidency. How Zuckerberg’s Leaving Mag 7 Rivals Behind and 5 Other Things to Know Today.,Meta Stock Has Soared During Trump Presidency. How Zuckerberg’s Leaving Mag 7 Rivals Behind and 5 Other Things to Know Today.,MarketWatch,https://finnhub.io/api/news?id=dc2c4e52f4f1a590b5dbf382572d521c501b7451d076799ab7d8f029b9a91686,Meta Stock Has Soared During Trump Presidency. How Zuckerberg’s Leaving Mag 7 Rivals Behind and 5 Other Things to Know Today.
2025-02-11T05:00:00Z,Apple Vs. Twilio: Which Stock Is The Better Buy?,Apple and Twilio are both in solid positions to benefit from the continued advancement of artificial intelligence. Click here to see which is a better buy.,SeekingAlpha,https://finnhub.io/api/news?id=810859800f32cfab222419d9e7b8662195423dd2b0f382e9557fb513598aa0ca,Apple and Twilio are both in solid positions to benefit from the continued advancement of artificial intelligence. Click here to see which is a better buy.
2025-02-11T04:30:00Z,How Are Active Equity Managers Positioning Portfolios For Increased U.S. Import Tariffs?,"U.S. import tariff policy remains highly fluid, with announcements of new levies against imports from Canada, Mexico, and China swiftly followed by delays in implementation.",SeekingAlpha,https://finnhub.io/api/news?id=74486a402116ef81fbdd5ed10a08df865d2c663f84d4b1fa4b29aa3bf3adb489,"U.S. import tariff policy remains highly fluid, with announcements of new levies against imports from Canada, Mexico, and China swiftly followed by delays in implementation."
2025-02-12T20:50:00Z,Janus Henderson Global Technology And Innovation Fund Q4 2024 Commentary,The Janus Henderson Global Technology And Innovation Fund returned 3.20% and the S&P 500Â® Index returned 2.41%. Click here to read the full commentary. ,SeekingAlpha,https://finnhub.io/api/news?id=904f7ccc60771c0b297ee22b5317ab71f86da4e49d01a0d50eaf874ba8d25604,The Janus Henderson Global Technology And Innovation Fund returned 3.20% and the S&P 500Â® Index returned 2.41%. Click here to read the full commentary. 
2025-02-12T20:00:25Z,Qualcomm: Moving Beyond Apple,"Qualcomm's diversification into AI, IoT, and automotive aims for $22B non-handset revenue by 2029. Read here for my QCOM stock earnings update.",SeekingAlpha,https://finnhub.io/api/news?id=e0d77ca35a58f75c77ac59a3c8cbddf45c99e95680077e4cbb848ff0d2c7e96a,"Qualcomm's diversification into AI, IoT, and automotive aims for $22B non-handset revenue by 2029. Read here for my QCOM stock earnings update."
